timestamp,readabletime,type,status,domain,client,category
1763704059,11/21/2025 5:47:39,1,1,api.segment.io,192.168.1.231,Other
1763704060,11/21/2025 5:47:40,16,1,ca.iadsdk.apple.com,192.168.1.231,Ads
1763704060,11/21/2025 5:47:40,1,1,ca.iadsdk.apple.com,192.168.1.231,Ads
1763704064,11/21/2025 5:47:44,16,16,mask.icloud.com,192.168.1.231,Other
1763704064,11/21/2025 5:47:44,1,16,mask.icloud.com,192.168.1.231,Other
1763704064,11/21/2025 5:47:44,16,16,mask-h2.icloud.com,192.168.1.231,Other
1763704064,11/21/2025 5:47:44,1,16,mask-h2.icloud.com,192.168.1.231,Other
1763704077,11/21/2025 5:47:57,16,17,ios-tuner.gslb.pandora.com,192.168.1.231,Other
1763704077,11/21/2025 5:47:57,1,17,ios-tuner.gslb.pandora.com,192.168.1.231,Other
1763704077,11/21/2025 5:47:57,16,3,www.pandora.com,192.168.1.231,Other
1763704077,11/21/2025 5:47:57,1,3,www.pandora.com,192.168.1.231,Other
1763704077,11/21/2025 5:47:57,16,17,www.gslb.pandora.com,192.168.1.231,Other
1763704077,11/21/2025 5:47:57,16,17,cont-2.p-cdn.us,192.168.1.231,Other
1763704077,11/21/2025 5:47:57,1,17,cont-2.p-cdn.us,192.168.1.231,Other
1763704077,11/21/2025 5:47:57,16,17,cont-4.p-cdn.us,192.168.1.231,Other
1763704077,11/21/2025 5:47:57,1,17,cont-4.p-cdn.us,192.168.1.231,Other
1763704077,11/21/2025 5:47:57,16,2,mediaserver-cont-usc-mp1-1-v4v6.pandora.com,192.168.1.231,Other
1763704077,11/21/2025 5:47:57,1,2,mediaserver-cont-usc-mp1-1-v4v6.pandora.com,192.168.1.231,Other
1763704082,11/21/2025 5:48:02,1,3,www.google.com,192.168.1.231,Other
1763704082,11/21/2025 5:48:02,1,1,app-measurement.com,192.168.1.231,Other
1763704082,11/21/2025 5:48:02,16,1,api.segment.io,192.168.1.231,Other
1763704082,11/21/2025 5:48:02,1,1,api.segment.io,192.168.1.231,Other
1763704082,11/21/2025 5:48:02,1,1,app-analytics-services.com,192.168.1.231,Tracking
1763704082,11/21/2025 5:48:02,16,17,clients.l.google.com,192.168.1.231,Other
1763704092,11/21/2025 5:48:12,16,17,platform.ac.rgsgames.com,192.168.1.231,Other
1763704092,11/21/2025 5:48:12,1,17,platform.ac.rgsgames.com,192.168.1.231,Other
1763704092,11/21/2025 5:48:12,16,17,acprod-webgw01-1481818773.us-east-1.elb.amazonaws.com,192.168.1.231,IoT Telemetry
1763704093,11/21/2025 5:48:13,16,17,assets.ac.rgsgames.com,192.168.1.231,Other
1763704093,11/21/2025 5:48:13,1,17,assets.ac.rgsgames.com,192.168.1.231,Other
1763704093,11/21/2025 5:48:13,16,17,static-common.isoftbet.com,192.168.1.231,Other
1763704093,11/21/2025 5:48:13,1,17,static-common.isoftbet.com,192.168.1.231,Other
1763704093,11/21/2025 5:48:13,16,1,syitlw.inapps.appsflyersdk.com,192.168.1.231,Other
1763704093,11/21/2025 5:48:13,1,1,syitlw.inapps.appsflyersdk.com,192.168.1.231,Other
1763704093,11/21/2025 5:48:13,16,17,overlay-api.isoftbet.com,192.168.1.231,Other
1763704093,11/21/2025 5:48:13,1,17,overlay-api.isoftbet.com,192.168.1.231,Other
1763704093,11/21/2025 5:48:13,16,17,fonts.googleapis.com,192.168.1.231,Other
1763704093,11/21/2025 5:48:13,1,17,fonts.googleapis.com,192.168.1.231,Other
1763704093,11/21/2025 5:48:13,16,17,static-widgets.isoftbet.com,192.168.1.231,Other
1763704093,11/21/2025 5:48:13,1,17,static-widgets.isoftbet.com,192.168.1.231,Other
1763704093,11/21/2025 5:48:13,16,1,stats.pandora.com,192.168.1.231,Other
1763704093,11/21/2025 5:48:13,1,1,stats.pandora.com,192.168.1.231,Other
1763704093,11/21/2025 5:48:13,1,17,ios-tuner.gslb.pandora.com,192.168.1.231,Other
1763704093,11/21/2025 5:48:13,16,17,jackpot-api-nj.isoftbet.com,192.168.1.231,Other
1763704093,11/21/2025 5:48:13,1,17,jackpot-api-nj.isoftbet.com,192.168.1.231,Other
1763704094,11/21/2025 5:48:14,16,1,combine.urbanairship.com,192.168.1.231,Other
1763704094,11/21/2025 5:48:14,1,1,combine.urbanairship.com,192.168.1.231,Other
1763704094,11/21/2025 5:48:14,16,17,jackpot.ac.rgsgames.com,192.168.1.231,Other
1763704094,11/21/2025 5:48:14,1,17,jackpot.ac.rgsgames.com,192.168.1.231,Other
1763704095,11/21/2025 5:48:15,16,17,kss-nj-nj.isoftbet.com,192.168.1.231,Other
1763704095,11/21/2025 5:48:15,1,17,kss-nj-nj.isoftbet.com,192.168.1.231,Other
1763704099,11/21/2025 5:48:19,1,1,app-measurement.com,192.168.1.231,Other
1763704099,11/21/2025 5:48:19,1,1,app-analytics-services.com,192.168.1.231,Tracking
1763704110,11/21/2025 5:48:30,16,17,sdk.iad-05.braze.com,192.168.1.231,Ads
1763704110,11/21/2025 5:48:30,1,17,sdk.iad-05.braze.com,192.168.1.231,Ads
1763704110,11/21/2025 5:48:30,16,3,jackpot.ac.rgsgames.com,192.168.1.231,Other
1763704110,11/21/2025 5:48:30,1,3,jackpot.ac.rgsgames.com,192.168.1.231,Other
1763704131,11/21/2025 5:48:51,1,1,api.segment.io,192.168.1.231,Other
1763704133,11/21/2025 5:48:53,16,3,platform.ac.rgsgames.com,192.168.1.231,Other
1763704133,11/21/2025 5:48:53,1,3,platform.ac.rgsgames.com,192.168.1.231,Other
1763704133,11/21/2025 5:48:53,16,3,assets.ac.rgsgames.com,192.168.1.231,Other
1763704133,11/21/2025 5:48:53,1,3,assets.ac.rgsgames.com,192.168.1.231,Other
1763704133,11/21/2025 5:48:53,1,1,app-measurement.com,192.168.1.231,Other
1763704133,11/21/2025 5:48:53,1,1,app-analytics-services.com,192.168.1.231,Tracking
1763704133,11/21/2025 5:48:53,16,3,sdk.iad-05.braze.com,192.168.1.231,Ads
1763704133,11/21/2025 5:48:53,1,3,sdk.iad-05.braze.com,192.168.1.231,Ads
1763704158,11/21/2025 5:49:18,1,1,app-measurement.com,192.168.1.231,Other
1763704158,11/21/2025 5:49:18,1,1,app-analytics-services.com,192.168.1.231,Tracking
1763704159,11/21/2025 5:49:19,1,1,app-measurement.com,192.168.1.231,Other
1763704159,11/21/2025 5:49:19,1,1,app-analytics-services.com,192.168.1.231,Tracking
1763704160,11/21/2025 5:49:20,1,1,app-measurement.com,192.168.1.231,Other
1763704162,11/21/2025 5:49:22,16,17,platform.ac.rgsgames.com,192.168.1.231,Other
1763704162,11/21/2025 5:49:22,1,17,platform.ac.rgsgames.com,192.168.1.231,Other
1763704167,11/21/2025 5:49:27,16,17,assets.ac.rgsgames.com,192.168.1.231,Other
1763704167,11/21/2025 5:49:27,1,17,assets.ac.rgsgames.com,192.168.1.231,Other
1763704168,11/21/2025 5:49:28,16,3,assets.ac.rgsgames.com,192.168.1.231,Other
1763704170,11/21/2025 5:49:30,16,17,jackpot.ac.rgsgames.com,192.168.1.231,Other
1763704170,11/21/2025 5:49:30,1,17,jackpot.ac.rgsgames.com,192.168.1.231,Other
1763704171,11/21/2025 5:49:31,16,3,jackpot.ac.rgsgames.com,192.168.1.231,Other
1763704171,11/21/2025 5:49:31,1,3,jackpot.ac.rgsgames.com,192.168.1.231,Other
1763704171,11/21/2025 5:49:31,16,1,syitlw.inapps.appsflyersdk.com,192.168.1.231,Other
1763704171,11/21/2025 5:49:31,1,1,syitlw.inapps.appsflyersdk.com,192.168.1.231,Other
1763704172,11/21/2025 5:49:32,1,1,syitlw.inapps.appsflyersdk.com,192.168.1.231,Other
1763704186,11/21/2025 5:49:46,1,1,analytics.query.yahoo.com,192.168.1.231,Tracking
1763704186,11/21/2025 5:49:46,16,1,geo.yahoo.com,192.168.1.231,Other
1763704186,11/21/2025 5:49:46,1,1,geo.yahoo.com,192.168.1.231,Other
1763704188,11/21/2025 5:49:48,16,1,ca.iadsdk.apple.com,192.168.1.231,Ads
1763704188,11/21/2025 5:49:48,1,1,ca.iadsdk.apple.com,192.168.1.231,Ads
1763704190,11/21/2025 5:49:50,16,1,app-analytics-services.com,192.168.1.231,Tracking
1763704190,11/21/2025 5:49:50,1,1,app-analytics-services.com,192.168.1.231,Tracking
1763704199,11/21/2025 5:49:59,1,17,ios-tuner.pandora.com,192.168.1.231,Other
1763704199,11/21/2025 5:49:59,16,17,ios-tuner.pandora.com,192.168.1.231,Other
1763704199,11/21/2025 5:49:59,16,17,ios-tuner.gslb.pandora.com,192.168.1.231,Other
1763704200,11/21/2025 5:50:00,16,17,api-safetrack.branch.io,192.168.1.231,Tracking
1763704200,11/21/2025 5:50:00,1,17,api-safetrack.branch.io,192.168.1.231,Tracking
1763704200,11/21/2025 5:50:00,1,17,o1407395.ingest.sentry.io,192.168.1.231,Other
1763704200,11/21/2025 5:50:00,16,17,www.gslb.pandora.com,192.168.1.231,Other
1763704200,11/21/2025 5:50:00,1,17,www.gslb.pandora.com,192.168.1.231,Other
1763704200,11/21/2025 5:50:00,16,1,remote-data.urbanairship.com,192.168.1.231,Other
1763704200,11/21/2025 5:50:00,1,1,remote-data.urbanairship.com,192.168.1.231,Other
1763704204,11/21/2025 5:50:04,16,2,t1-5.p-cdn.us,192.168.1.231,Other
1763704204,11/21/2025 5:50:04,1,2,t1-5.p-cdn.us,192.168.1.231,Other
1763704204,11/21/2025 5:50:04,16,2,cont-3.p-cdn.us,192.168.1.231,Other
1763704204,11/21/2025 5:50:04,1,2,cont-3.p-cdn.us,192.168.1.231,Other
1763704205,11/21/2025 5:50:05,16,3,www.pandora.com,192.168.1.231,Other
1763704205,11/21/2025 5:50:05,1,3,www.pandora.com,192.168.1.231,Other
1763704206,11/21/2025 5:50:06,1,3,www.pandora.com,192.168.1.231,Other
1763704206,11/21/2025 5:50:06,16,1,cont-1.p-cdn.us,192.168.1.231,Other
1763704206,11/21/2025 5:50:06,1,1,cont-1.p-cdn.us,192.168.1.231,Other
1763704206,11/21/2025 5:50:06,16,17,mediaserver-cont-usc-mp1-1-v4v6.pandora.com,192.168.1.231,Other
1763704207,11/21/2025 5:50:07,1,3,www.pandora.com,192.168.1.231,Other
1763704211,11/21/2025 5:50:11,16,1,combine.urbanairship.com,192.168.1.231,Other
1763704211,11/21/2025 5:50:11,1,1,combine.urbanairship.com,192.168.1.231,Other
1763704216,11/21/2025 5:50:16,1,1,analytics.query.yahoo.com,192.168.1.231,Tracking
1763704216,11/21/2025 5:50:16,7,3,hash-2.subscriptions-scs-aws-prod.aws.oath.cloud,192.168.1.231,Other
1763704217,11/21/2025 5:50:17,16,2,amp-api-edge.apps.apple.com,192.168.1.231,Other
1763704217,11/21/2025 5:50:17,1,2,amp-api-edge.apps.apple.com,192.168.1.231,Other
1763704217,11/21/2025 5:50:17,16,17,api.login.aol.com,192.168.1.231,Other
1763704217,11/21/2025 5:50:17,1,17,api.login.aol.com,192.168.1.231,Other
1763704217,11/21/2025 5:50:17,16,3,ds-ats.member.g02.yahoodns.net,192.168.1.231,Other
1763704217,11/21/2025 5:50:17,16,1,ups.analytics.yahoo.com,192.168.1.231,Tracking
1763704217,11/21/2025 5:50:17,1,1,ups.analytics.yahoo.com,192.168.1.231,Tracking
1763704217,11/21/2025 5:50:17,16,17,pbs.yahoo.com,192.168.1.231,Other
1763704217,11/21/2025 5:50:17,1,17,pbs.yahoo.com,192.168.1.231,Other
1763704217,11/21/2025 5:50:17,16,17,edge-prebid-pbs.g03.yahoodns.net,192.168.1.231,Other
1763704217,11/21/2025 5:50:17,1,17,www.yahoo.com,192.168.1.231,Other
1763704217,11/21/2025 5:50:17,16,1,api.taboola.com,192.168.1.231,Other
1763704217,11/21/2025 5:50:17,1,1,api.taboola.com,192.168.1.231,Other
1763704217,11/21/2025 5:50:17,7,3,hash-2.subscriptions-scs-aws-prod.aws.oath.cloud,192.168.1.231,Other
1763704217,11/21/2025 5:50:17,16,17,gs-loc.ls-apple.com.akadns.net,192.168.1.231,Ads
1763704217,11/21/2025 5:50:17,1,17,gs-loc.ls-apple.com.akadns.net,192.168.1.231,Ads
1763704218,11/21/2025 5:50:18,16,17,edge.gycpi.b.yahoodns.net,192.168.1.231,Other
1763704218,11/21/2025 5:50:18,1,17,edge.gycpi.b.yahoodns.net,192.168.1.231,Other
1763704218,11/21/2025 5:50:18,16,1,analytics.query.yahoo.com,192.168.1.231,Tracking
1763704218,11/21/2025 5:50:18,16,17,graviton-weather-api-router.g03.yahoodns.net,192.168.1.231,Other
1763704218,11/21/2025 5:50:18,1,17,graviton-weather-api-router.g03.yahoodns.net,192.168.1.231,Other
1763704218,11/21/2025 5:50:18,16,3,edge-prebid-pbs.g03.yahoodns.net,192.168.1.231,Other
1763704219,11/21/2025 5:50:19,1,3,edge.gycpi.b.yahoodns.net,192.168.1.231,Other
1763704219,11/21/2025 5:50:19,16,17,api.push.yahoo.com,192.168.1.231,Other
1763704219,11/21/2025 5:50:19,1,17,api.push.yahoo.com,192.168.1.231,Other
1763704219,11/21/2025 5:50:19,16,17,www.aol.com,192.168.1.231,Other
1763704219,11/21/2025 5:50:19,1,17,www.aol.com,192.168.1.231,Other
1763704219,11/21/2025 5:50:19,16,17,mail.aol.com,192.168.1.231,Other
1763704219,11/21/2025 5:50:19,1,17,mail.aol.com,192.168.1.231,Other
1763704220,11/21/2025 5:50:20,16,17,ds-geoycpi-uno-lite.gycpi.b.yahoodns.net,192.168.1.231,Other
1763704220,11/21/2025 5:50:20,1,17,ds-geoycpi-uno-lite.gycpi.b.yahoodns.net,192.168.1.231,Other
1763704220,11/21/2025 5:50:20,16,1,googleads.g.doubleclick.net,192.168.1.231,Ads
1763704220,11/21/2025 5:50:20,1,1,googleads.g.doubleclick.net,192.168.1.231,Ads
1763704220,11/21/2025 5:50:20,16,1,firebaselogging-pa.googleapis.com,192.168.1.231,Other
1763704220,11/21/2025 5:50:20,1,1,firebaselogging-pa.googleapis.com,192.168.1.231,Other
1763704221,11/21/2025 5:50:21,16,1,api.segment.io,192.168.1.231,Other
1763704221,11/21/2025 5:50:21,1,1,api.segment.io,192.168.1.231,Other
1763704223,11/21/2025 5:50:23,1,3,o1407395.ingest.sentry.io,192.168.1.231,Other
1763704223,11/21/2025 5:50:23,1,3,api-safetrack.branch.io,192.168.1.231,Tracking
1763704223,11/21/2025 5:50:23,1,3,ios-tuner.pandora.com,192.168.1.231,Other
1763704223,11/21/2025 5:50:23,16,3,ios-tuner.pandora.com,192.168.1.231,Other
1763704232,11/21/2025 5:50:32,1,1,app-analytics-services.com,192.168.1.231,Tracking
1763704232,11/21/2025 5:50:32,16,17,firebase-settings.crashlytics.com,192.168.1.231,Other
1763704232,11/21/2025 5:50:32,1,17,firebase-settings.crashlytics.com,192.168.1.231,Other
1763704233,11/21/2025 5:50:33,1,1,app-measurement.com,192.168.1.231,Other
1763704233,11/21/2025 5:50:33,16,1,rvgbfs.cdn-settings.appsflyersdk.com,192.168.1.231,Other
1763704233,11/21/2025 5:50:33,1,1,rvgbfs.cdn-settings.appsflyersdk.com,192.168.1.231,Other
1763704233,11/21/2025 5:50:33,16,17,configuration-lb.ls-apple.com.akadns.net,192.168.1.231,Ads
1763704233,11/21/2025 5:50:33,1,17,configuration-lb.ls-apple.com.akadns.net,192.168.1.231,Ads
1763704233,11/21/2025 5:50:33,16,2,firebaseinstallations.googleapis.com,192.168.1.231,Other
1763704233,11/21/2025 5:50:33,1,2,firebaseinstallations.googleapis.com,192.168.1.231,Other
1763704233,11/21/2025 5:50:33,16,17,gsp-ssl.ls-apple.com.akadns.net,192.168.1.231,Ads
1763704233,11/21/2025 5:50:33,1,17,gsp-ssl.ls-apple.com.akadns.net,192.168.1.231,Ads
1763704233,11/21/2025 5:50:33,16,3,configuration.ls.v.aaplimg.com,192.168.1.231,Other
1763704233,11/21/2025 5:50:33,16,1,rvgbfs.launches.appsflyersdk.com,192.168.1.231,Other
1763704233,11/21/2025 5:50:33,1,1,rvgbfs.launches.appsflyersdk.com,192.168.1.231,Other
1763704233,11/21/2025 5:50:33,16,1,www.app-ads-services.com,192.168.1.231,Ads
1763704233,11/21/2025 5:50:33,1,1,www.app-ads-services.com,192.168.1.231,Ads
1763704233,11/21/2025 5:50:33,16,3,get-bx.g.aaplimg.com,192.168.1.231,Other
1763704233,11/21/2025 5:50:33,16,2,api.borgataonline.com,192.168.1.231,Other
1763704233,11/21/2025 5:50:33,1,2,api.borgataonline.com,192.168.1.231,Other
1763704233,11/21/2025 5:50:33,16,3,api.borgataonline.com.cdn.cloudflare.net,192.168.1.231,Other
1763704234,11/21/2025 5:50:34,16,2,metricscollector-us.partygaming.com,192.168.1.231,Tracking
1763704234,11/21/2025 5:50:34,1,2,metricscollector-us.partygaming.com,192.168.1.231,Tracking
1763704234,11/21/2025 5:50:34,16,2,scmedia.nj.betmgm.com,192.168.1.231,Other
1763704234,11/21/2025 5:50:34,1,2,scmedia.nj.betmgm.com,192.168.1.231,Other
1763704234,11/21/2025 5:50:34,16,2,lobby-nj.itsbogo.com,192.168.1.231,Other
1763704234,11/21/2025 5:50:34,1,2,lobby-nj.itsbogo.com,192.168.1.231,Other
1763704234,11/21/2025 5:50:34,16,3,scmedia.nj.betmgm.com.cdn.cloudflare.net,192.168.1.231,Other
1763704234,11/21/2025 5:50:34,16,3,lobby-nj.itsbogo.com.cdn.cloudflare.net,192.168.1.231,Other
1763704235,11/21/2025 5:50:35,1,3,metricscollector-us.partygaming.com,192.168.1.231,Tracking
1763704236,11/21/2025 5:50:36,16,2,cognito-identity.eu-west-2.amazonaws.com,192.168.1.231,IoT Telemetry
1763704236,11/21/2025 5:50:36,1,2,cognito-identity.eu-west-2.amazonaws.com,192.168.1.231,IoT Telemetry
1763704236,11/21/2025 5:50:36,16,2,scmedia.itsfogo.com,192.168.1.231,Other
1763704236,11/21/2025 5:50:36,1,3,scmedia.itsfogo.com,192.168.1.231,Other
1763704236,11/21/2025 5:50:36,16,2,scmedia-us.itsfogo.com,192.168.1.231,Other
1763704236,11/21/2025 5:50:36,1,2,scmedia-us.itsfogo.com,192.168.1.231,Other
1763704237,11/21/2025 5:50:37,1,3,metricscollector-us.partygaming.com,192.168.1.231,Tracking
1763704237,11/21/2025 5:50:37,16,3,cognito-identity.eu-west-2.amazonaws.com,192.168.1.231,IoT Telemetry
1763704237,11/21/2025 5:50:37,1,3,cognito-identity.eu-west-2.amazonaws.com,192.168.1.231,IoT Telemetry
1763704237,11/21/2025 5:50:37,16,3,scmedia.itsfogo.com,192.168.1.231,Other
1763704237,11/21/2025 5:50:37,1,3,scmedia.itsfogo.com,192.168.1.231,Other
1763704237,11/21/2025 5:50:37,16,3,scmedia-us.itsfogo.com,192.168.1.231,Other
1763704237,11/21/2025 5:50:37,1,3,scmedia-us.itsfogo.com,192.168.1.231,Other
1763704238,11/21/2025 5:50:38,16,3,scmedia-us.itsfogo.com.cdn.cloudflare.net,192.168.1.231,Other
1763704238,11/21/2025 5:50:38,16,2,www.borgataonline.com,192.168.1.231,Other
1763704238,11/21/2025 5:50:38,1,2,www.borgataonline.com,192.168.1.231,Other
1763704239,11/21/2025 5:50:39,16,3,scmedia-us.itsfogo.com.cdn.cloudflare.net,192.168.1.231,Other
1763704239,11/21/2025 5:50:39,1,3,metricscollector-us.partygaming.com,192.168.1.231,Tracking
1763704239,11/21/2025 5:50:39,1,3,cognito-identity.eu-west-2.amazonaws.com,192.168.1.231,IoT Telemetry
1763704239,11/21/2025 5:50:39,16,3,scmedia.itsfogo.com,192.168.1.231,Other
1763704239,11/21/2025 5:50:39,1,3,scmedia.itsfogo.com,192.168.1.231,Other
1763704239,11/21/2025 5:50:39,1,3,scmedia-us.itsfogo.com,192.168.1.231,Other
1763704239,11/21/2025 5:50:39,16,3,scmedia.itsfogo.com.cdn.cloudflare.net,192.168.1.231,Other
1763704239,11/21/2025 5:50:39,16,2,feeds-nj.itsbogo.com,192.168.1.231,Other
1763704239,11/21/2025 5:50:39,1,2,feeds-nj.itsbogo.com,192.168.1.231,Other
1763704239,11/21/2025 5:50:39,16,2,casinogames.borgataonline.com,192.168.1.231,Other
1763704239,11/21/2025 5:50:39,1,2,casinogames.borgataonline.com,192.168.1.231,Other
1763704239,11/21/2025 5:50:39,16,3,www.borgataonline.com,192.168.1.231,Other
1763704239,11/21/2025 5:50:39,1,3,www.borgataonline.com,192.168.1.231,Other
1763704239,11/21/2025 5:50:39,16,3,feeds-nj.itsbogo.com.cdn.cloudflare.net,192.168.1.231,Other
1763704239,11/21/2025 5:50:39,16,3,casinogames.borgataonline.com.cdn.cloudflare.net,192.168.1.231,Other
1763704239,11/21/2025 5:50:39,16,3,www.borgataonline.com.cdn.cloudflare.net,192.168.1.231,Other
1763704239,11/21/2025 5:50:39,16,2,scmedia.borgataonline.com,192.168.1.231,Other
1763704239,11/21/2025 5:50:39,1,2,scmedia.borgataonline.com,192.168.1.231,Other
1763704239,11/21/2025 5:50:39,16,3,scmedia.borgataonline.com.cdn.cloudflare.net,192.168.1.231,Other
1763704239,11/21/2025 5:50:39,16,2,kinesis.eu-west-2.amazonaws.com,192.168.1.231,IoT Telemetry
1763704239,11/21/2025 5:50:39,1,2,kinesis.eu-west-2.amazonaws.com,192.168.1.231,IoT Telemetry
1763704240,11/21/2025 5:50:40,1,2,media.borgataonline.com,192.168.1.231,Other
1763704240,11/21/2025 5:50:40,16,1,lptag.liveperson.net,192.168.1.231,Other
1763704240,11/21/2025 5:50:40,1,1,lptag.liveperson.net,192.168.1.231,Other
1763704241,11/21/2025 5:50:41,16,1,lptag.liveperson.net,192.168.1.231,Other
1763704242,11/21/2025 5:50:42,1,1,combine.urbanairship.com,192.168.1.231,Other
1763704243,11/21/2025 5:50:43,1,1,combine.urbanairship.com,192.168.1.231,Other
1763704248,11/21/2025 5:50:48,1,1,app-analytics-services.com,192.168.1.231,Tracking
1763704249,11/21/2025 5:50:49,1,1,app-analytics-services.com,192.168.1.231,Tracking
1763704251,11/21/2025 5:50:51,1,1,app-analytics-services.com,192.168.1.231,Tracking
1763704251,11/21/2025 5:50:51,16,2,abtest-ld-v2.s3.eu-north-1.amazonaws.com,192.168.1.231,IoT Telemetry
1763704251,11/21/2025 5:50:51,1,2,abtest-ld-v2.s3.eu-north-1.amazonaws.com,192.168.1.231,IoT Telemetry
1763704251,11/21/2025 5:50:51,16,3,s3-r-w.eu-north-1.amazonaws.com,192.168.1.231,IoT Telemetry
1763704252,11/21/2025 5:50:52,16,2,app.launchdarkly.com,192.168.1.231,Other
1763704252,11/21/2025 5:50:52,1,2,app.launchdarkly.com,192.168.1.231,Other
1763704252,11/21/2025 5:50:52,16,3,m.sni.global.fastly.net,192.168.1.231,Other
1763704254,11/21/2025 5:50:54,16,17,events.launchdarkly.com,192.168.1.231,Other
1763704254,11/21/2025 5:50:54,1,17,events.launchdarkly.com,192.168.1.231,Other
1763704254,11/21/2025 5:50:54,1,1,rvgbfs.cdn-settings.appsflyersdk.com,192.168.1.231,Other
1763704255,11/21/2025 5:50:55,1,1,rvgbfs.launches.appsflyersdk.com,192.168.1.231,Other
1763704255,11/21/2025 5:50:55,1,1,firebaselogging-pa.googleapis.com,192.168.1.231,Other
1763704256,11/21/2025 5:50:56,1,1,firebaselogging-pa.googleapis.com,192.168.1.231,Other
1763704256,11/21/2025 5:50:56,16,1,cdn.cookielaw.org,192.168.1.231,Other
1763704256,11/21/2025 5:50:56,1,1,cdn.cookielaw.org,192.168.1.231,Other
1763704256,11/21/2025 5:50:56,16,17,gspe79-cdn.g.aaplimg.com,192.168.1.231,Other
1763704256,11/21/2025 5:50:56,1,17,gspe79-cdn.g.aaplimg.com,192.168.1.231,Other
1763704257,11/21/2025 5:50:57,1,1,cdn.cookielaw.org,192.168.1.231,Other
1763704258,11/21/2025 5:50:58,1,1,app-measurement.com,192.168.1.231,Other
1763704258,11/21/2025 5:50:58,16,3,gsp-ssl.ls-apple.com.akadns.net,192.168.1.231,Ads
1763704258,11/21/2025 5:50:58,1,3,gsp-ssl.ls-apple.com.akadns.net,192.168.1.231,Ads
1763704258,11/21/2025 5:50:58,1,3,get-bx.g.aaplimg.com,192.168.1.231,Other
1763704259,11/21/2025 5:50:59,1,17,kinesis.eu-west-2.amazonaws.com,192.168.1.231,IoT Telemetry
1763704260,11/21/2025 5:51:00,1,17,ios-tuner.gslb.pandora.com,192.168.1.231,Other
1763704261,11/21/2025 5:51:01,1,3,ios-tuner.gslb.pandora.com,192.168.1.231,Other
1763704263,11/21/2025 5:51:03,1,1,lptag.liveperson.net,192.168.1.231,Other
1763704264,11/21/2025 5:51:04,16,1,www.googletagmanager.com,192.168.1.231,Other
1763704264,11/21/2025 5:51:04,1,1,www.googletagmanager.com,192.168.1.231,Other
1763704264,11/21/2025 5:51:04,16,2,cdn.geocomply.com,192.168.1.231,Other
1763704264,11/21/2025 5:51:04,1,2,cdn.geocomply.com,192.168.1.231,Other
1763704264,11/21/2025 5:51:04,16,17,clientstream.launchdarkly.com,192.168.1.231,Other
1763704264,11/21/2025 5:51:04,1,17,clientstream.launchdarkly.com,192.168.1.231,Other
1763704264,11/21/2025 5:51:04,1,17,clientstream-ga.launchdarkly.com,192.168.1.231,Other
1763704265,11/21/2025 5:51:05,16,2,www.gstatic.com,192.168.1.231,Other
1763704265,11/21/2025 5:51:05,1,2,www.gstatic.com,192.168.1.231,Other
1763704265,11/21/2025 5:51:05,16,2,fonts.gstatic.com,192.168.1.231,Other
1763704265,11/21/2025 5:51:05,1,2,fonts.gstatic.com,192.168.1.231,Other
1763704265,11/21/2025 5:51:05,16,2,attester.gateway.icloud.com,192.168.1.231,Other
1763704265,11/21/2025 5:51:05,1,2,attester.gateway.icloud.com,192.168.1.231,Other
1763704265,11/21/2025 5:51:05,16,3,attester.gateway.fe2.apple-dns.net,192.168.1.231,Other
1763704268,11/21/2025 5:51:08,16,1,app-analytics-services.com,192.168.1.231,Tracking
1763704268,11/21/2025 5:51:08,1,1,app-analytics-services.com,192.168.1.231,Tracking
1763704269,11/21/2025 5:51:09,16,2,eum.itsfogo.com,192.168.1.231,Other
1763704269,11/21/2025 5:51:09,1,2,eum.itsfogo.com,192.168.1.231,Other
1763704269,11/21/2025 5:51:09,16,3,eum.itsfogo.com.cdn.cloudflare.net,192.168.1.231,Other
1763704270,11/21/2025 5:51:10,1,1,remote-data.urbanairship.com,192.168.1.231,Other
1763704287,11/21/2025 5:51:27,16,2,assessment.nj.betmgm.com,192.168.1.231,Other
1763704287,11/21/2025 5:51:27,1,2,assessment.nj.betmgm.com,192.168.1.231,Other
1763704287,11/21/2025 5:51:27,16,3,h-betmgm.online-metrix.net,192.168.1.231,Other
1763704287,11/21/2025 5:51:27,16,2,maps.googleapis.com,192.168.1.231,Other
1763704287,11/21/2025 5:51:27,1,2,maps.googleapis.com,192.168.1.231,Other
1763704287,11/21/2025 5:51:27,1,1,aa.online-metrix.net,192.168.1.231,Other
1763704287,11/21/2025 5:51:28,16,2,maps.gstatic.com,192.168.1.231,Other
1763704288,11/21/2025 5:51:28,1,2,maps.gstatic.com,192.168.1.231,Other
1763704288,11/21/2025 5:51:28,16,1,h.online-metrix.net,192.168.1.231,Other
1763704288,11/21/2025 5:51:28,1,1,h.online-metrix.net,192.168.1.231,Other
1763704288,11/21/2025 5:51:28,16,1,8e7lomvl6ub5lbhy7spqee4qbddtjb7qbiltpf7bf9325ee5bd772fd2sac.d.aa.online-metrix.net,192.168.1.231,Other
1763704288,11/21/2025 5:51:28,1,1,8e7lomvl6ub5lbhy7spqee4qbddtjb7qbiltpf7bf9325ee5bd772fd2sac.d.aa.online-metrix.net,192.168.1.231,Other
1763704288,11/21/2025 5:51:28,16,2,h64.online-metrix.net,192.168.1.231,Other
